0.0,1.0,0.2796435356140136,0.2796188294887543
0.0,201.0,0.273726240247488,0.2692642211914062
0.0,401.0,0.2632074469327927,0.2604237794876098
0.0,601.0,0.2511452350765467,0.2492843121290207
0.0,801.0,0.2373470102250576,0.2334766834974289
0.0,1001.0,0.2234696961194276,0.2171605974435806
0.0,1201.0,0.20902368940413,0.2029250860214233
0.0,1401.0,0.1944671685993671,0.1883177310228347
0.0,1601.0,0.180445537418127,0.1732411384582519
0.0,1801.0,0.1669570069760084,0.1607125848531723
0.0,2001.0,0.1539438127726316,0.147718071937561
0.0,2201.0,0.1413079337775707,0.1351473182439804
0.0,2401.0,0.129107653722167,0.1230916678905487
0.0,2601.0,0.1171434292197227,0.1109261810779571
0.0,2801.0,0.1056218564510345,0.0997694730758667
0.0,3001.0,0.0949187527224421,0.089512325823307
0.0,3201.0,0.0851257042586803,0.0802559480071067
0.0,3401.0,0.0761741577833891,0.0717931166291236
0.0,3601.0,0.0680044151097536,0.0640973001718521
0.0,3801.0,0.0606531323678791,0.0571977421641349
0.0,4001.0,0.0541214969195425,0.0511274971067905
0.0,4201.0,0.0483368398994207,0.0455780588090419
0.0,4401.0,0.0431505797058343,0.0407179370522499
0.0,4601.0,0.0386173832044005,0.036628033965826
0.0,4801.0,0.0347510770894587,0.033062670379877
0.0,5001.0,0.0314866465143859,0.0300514046102762
0.0,5201.0,0.0287118918169289,0.0275706779211759
0.0,5401.0,0.0263437584694474,0.0254446007311344
0.0,5601.0,0.024323425963521,0.0236216243356466
0.0,5801.0,0.0225431825779378,0.0220403652638196
0.0,6001.0,0.0209234203584492,0.0206262618303298
0.0,6201.0,0.0191868114750832,0.0196144636720418
0.0,6401.0,0.017506968639791,0.018988175317645
0.0,6601.0,0.016316895452328,0.017308184877038
0.0,6801.0,0.0153425620682537,0.0157827697694301
0.0,7001.0,0.0145695249177515,0.0153716765344142
0.0,7201.0,0.0138879558909684,0.0130709707736969
0.0,7401.0,0.0133262137183919,0.0128135094419121
0.0,7601.0,0.0128189390012994,0.0128730526193976
0.0,7801.0,0.0124238463165238,0.0135883754119277
1.0,7804.0,0.0170068647712469,0.0131947482004761
1.0,8004.0,0.0123822599090635,0.0112929036840796
1.0,8204.0,0.0121022271877154,0.0091708526015281
1.0,8404.0,0.0118380741076543,0.0084388041868805
1.0,8604.0,0.0115829286025837,0.0089267659932374
1.0,8804.0,0.0113783169770613,0.0082344878464937
1.0,9004.0,0.0112016444792971,0.0084125529974699
1.0,9204.0,0.0110116939665749,0.0078089265152812
1.0,9404.0,0.0108543308032676,0.0085391253232955
1.0,9604.0,0.0107022143062204,0.009038277901709
1.0,9804.0,0.010596190886572,0.0081422217190265
1.0,10004.0,0.0105009499192237,0.012928906828165
1.0,10204.0,0.0104248264338821,0.0132377566769719
1.0,10404.0,0.010305596338585,0.0128839444369077
1.0,10604.0,0.010213417657651,0.0109277348965406
1.0,10804.0,0.0101363297924399,0.0128267211839556
1.0,11004.0,0.0100661078421398,0.0089356983080506
1.0,11204.0,0.0100094759603962,0.0070782643742859
1.0,11404.0,0.009945496097207,0.0089003285393118
1.0,11604.0,0.0098639755649492,0.0121231917291879
1.0,11804.0,0.0098790420731529,0.0111285531893372
1.0,12004.0,0.0096973343333229,0.0124075505882501
1.0,12204.0,0.0097066166531294,0.0104557406157255
1.0,12404.0,0.009632068616338,0.0078949350863695
1.0,12604.0,0.0096037413505837,0.0108740413561463
1.0,12804.0,0.0095631160121411,0.0102380011230707
1.0,13004.0,0.0095121482759714,0.0121994726359844
1.0,13204.0,0.0094495823420584,0.0091705285012722
1.0,13404.0,0.009362202072516,0.0066345715895295
1.0,13604.0,0.0092823634948581,0.00771228922531
1.0,13804.0,0.0092698407219722,0.0085349427536129
1.0,14004.0,0.0092799195926636,0.0099394945427775
1.0,14204.0,0.0091363935079425,0.0119395889341831
1.0,14404.0,0.0091231547528877,0.0107742752879858
1.0,14604.0,0.0091224593622609,0.0112459380179643
1.0,14804.0,0.0089227413432672,0.0078657353296875
1.0,15004.0,0.0089313062094151,0.0092675667256116
1.0,15204.0,0.0089131644135341,0.0086442343890666
1.0,15404.0,0.0088175340485759,0.0059718042612075
1.0,15604.0,0.0087121287640184,0.0057500824332237
2.0,15608.0,0.0171942636370658,0.0082108918577432
2.0,15808.0,0.008342960726004,0.0100275911390781
2.0,16008.0,0.0082172465533949,0.007247319445014
2.0,16208.0,0.0082995770103298,0.0077468985691666
2.0,16408.0,0.0082632074994035,0.007825719192624
