0.0,1.0,0.2796435356140136
0.0,2.0,0.278656542301178
0.0,3.0,0.2787490487098694
0.0,4.0,0.2790650725364685
0.0,5.0,0.2785705029964447
0.0,6.0,0.2785409688949585
0.0,7.0,0.2786079943180084
0.0,8.0,0.2784759402275085
0.0,9.0,0.2784074246883392
0.0,10.0,0.2782425284385681
0.0,11.0,0.2782377302646637
0.0,12.0,0.2784491777420044
0.0,13.0,0.2782926857471466
0.0,14.0,0.2783072590827942
0.0,15.0,0.2777767777442932
0.0,16.0,0.2780190110206604
0.0,17.0,0.2778400480747223
0.0,18.0,0.2779334187507629
0.0,19.0,0.2779838740825653
0.0,20.0,0.277979701757431
0.0,21.0,0.2776584327220917
0.0,22.0,0.2780373990535736
0.0,23.0,0.2777968645095825
0.0,24.0,0.2776812016963959
0.0,25.0,0.2778012752532959
0.0,26.0,0.277928739786148
0.0,27.0,0.2773263454437256
0.0,28.0,0.277439683675766
0.0,29.0,0.2772672176361084
0.0,30.0,0.2770658433437347
0.0,31.0,0.27728933095932
0.0,32.0,0.2772932052612304
0.0,33.0,0.2772817015647888
0.0,34.0,0.2770001590251922
0.0,35.0,0.2769618928432464
0.0,36.0,0.2771819829940796
0.0,37.0,0.277274489402771
0.0,38.0,0.2767283618450165
0.0,39.0,0.2771777212619781
0.0,40.0,0.2767797410488128
0.0,41.0,0.2765097022056579
0.0,42.0,0.276650071144104
0.0,43.0,0.2768897414207458
0.0,44.0,0.2764583826065063
0.0,45.0,0.2765703499317169
0.0,46.0,0.2764148414134979
0.0,47.0,0.2764168977737427
0.0,48.0,0.2766408622264862
0.0,49.0,0.2762551307678222
0.0,50.0,0.2763424515724182
0.0,51.0,0.2763552963733673
0.0,52.0,0.2763500511646271
0.0,53.0,0.2761472761631012
0.0,54.0,0.2762027382850647
0.0,55.0,0.2760769724845886
0.0,56.0,0.2757539749145508
0.0,57.0,0.2756425142288208
0.0,58.0,0.2758581936359405
0.0,59.0,0.2757592499256134
0.0,60.0,0.2758733928203583
0.0,61.0,0.275860995054245
0.0,62.0,0.2758316695690155
0.0,63.0,0.2759457230567932
0.0,64.0,0.2759085893630981
0.0,65.0,0.2754856050014496
0.0,66.0,0.2755774855613708
0.0,67.0,0.2751258909702301
0.0,68.0,0.2750980257987976
