0;2.1458849364689416;0.3564481105990783;2.0841572360905336;0.18250517394303736
1;2.057176226888384;0.25353566820276496;2.0060042110207963;0.2061793305081962
2;1.98740742288317;0.2655373271889401;1.9490466248499203;0.22710587694228182
3;1.9349848700932093;0.26369400921658986;1.8959992889944277;0.27173499556519165
4;1.888202093396868;0.27578617511520737;1.8532904038146205;0.30633405604283703
5;1.849401503426688;0.2957507834101383;1.817159009306398;0.3281677671561381
6;1.818860524722508;0.32506267281105994;1.7880351472663008;0.3699017772083703
7;1.7913495754514421;0.36486986175115205;1.7650655834642175;0.4252614894385861
8;1.76958872958592;0.4072149308755761;1.7438783542206298;0.44762589928057556
9;1.7495773258209228;0.44250967741935476;1.7237118760200396;0.47604661476298415
10;1.730921773501805;0.4808975115207373;1.7062799827148925;0.5175222561676687
11;1.7133918214525494;0.5181367741935484;1.689701018268115;0.5517960973686804
12;1.6980452390398297;0.5502591705069124;1.6753298485115782;0.5587451134982424
13;1.6843282428468977;0.5717476497695853;1.6652377653339683;0.6130807135113828
14;1.6733737035478864;0.5943087557603687;1.6539081433047986;0.6288324956473177
15;1.6620090015956335;0.6121577880184331;1.6424192195613634;0.6338641963141816
16;1.6522283725738525;0.6301837788018433;1.6346923112869263;0.6336938668243488
17;1.6426899779183524;0.6425292165898618;1.6265172081995227;0.6555408823626032
18;1.6338033405031476;0.6563686635944701;1.6187873806583282;0.6764697283269274
19;1.6259151618140084;0.6714158525345623;1.6107285420099895;0.680677868663973
20;1.6174384378705706;0.6821211059907835;1.6030774334249975;0.6956478105187084
21;1.6093958474567958;0.6910689400921658;1.598153957493229;0.6954339542064978
22;1.602890635217939;0.7010027649769586;1.5901550936372313;0.7089900134686771
23;1.5963145330974033;0.7082079262672811;1.5853283165796708;0.7055024473571828
24;1.5893055666514806;0.7158905069124423;1.5790624074195618;0.7301471699352846
25;1.5848572577067783;0.7232663594470045;1.5731966598937501;0.7384259715515258
26;1.5788280427115304;0.7329727188940093;1.568882931313014;0.7338502348805888
